id,name,short_name,country,preferred_formation,formations_used,profile,team_style,pressing_intensity,defensive_line,tactical_styles,matches_total,wins,draws,losses,win_pct,avg_goals_scored,avg_goals_conceded,avg_possession,avg_shots,avg_shots_on_target,avg_xg_for,avg_xg_against,avg_corners,avg_yellow_cards,avg_red_cards,avg_fouls,clean_sheet_pct,btts_pct,over_25_pct,over_15_pct,fail_to_score_pct,avg_goals_scored_1h,avg_goals_conceded_1h,current_team_id,current_team_name
172,Mark Robins,M. Robins,England,4-2-3-1,"{'4-4-2': 1, '3-4-2-1': 3, '4-2-3-1': 41}",balanced,neutral,0.4290695133947398,mid,"[{""rank"": 1, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.061}, {""rank"": 2, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.061}, {""rank"": 3, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.053}, {""rank"": 4, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.051}]",49,16,11,22,32.7,1.08,1.2,51.3,11.04,3.76,1.09,1.32,5.67,1.91,0.03,10.2,30.6,42.9,44.9,67.3,36.7,0.41,0.5,215,Stoke City
751,Marlon Cutrim,M. Cutrim,Brazil,4-3-1-2,{'4-3-1-2': 1},defensive,hard,,,[],1,0,0,1,0.0,0.0,3.0,,,,,,,2.0,1.0,,0.0,0.0,100.0,100.0,100.0,0.0,1.0,902,Imperatriz
263,Martín Demichelis,M. Demichelis,Argentina,4-2-3-1,"{'4-3-3': 1, '4-4-2': 4, '5-3-2': 4, '4-2-3-1': 19, '4-3-1-2': 4, '4-3-2-1': 1}",balanced,neutral,0.29148042216423153,mid,"[{""rank"": 1, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.104}, {""rank"": 2, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.074}, {""rank"": 3, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.069}, {""rank"": 4, ""code"": ""counter"", ""name"": ""Counter-Attack"", ""category"": ""counter"", ""emoji"": ""⚡"", ""description"": ""Absorb pressure, strike fast on the break"", ""score"": 0.069}]",36,11,8,17,30.6,1.28,1.5,45.48,10.39,4.03,1.08,1.63,3.55,2.04,0.04,11.45,13.9,63.9,63.9,83.3,25.0,0.57,0.57,43,Mallorca
639,Martin Hysky,M. Hysky,Czechia,3-4-1-2,"{'3-4-3': 1, '3-5-2': 2, '4-3-3': 1, '3-4-1-2': 5, '3-4-2-1': 2, '4-1-4-1': 1}",balanced,neutral,0.6121877683291993,mid,"[{""rank"": 1, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.105}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.097}, {""rank"": 3, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.063}, {""rank"": 4, ""code"": ""man_press"", ""name"": ""Man-Oriented Press"", ""category"": ""pressing"", ""emoji"": ""🎯"", ""description"": ""Players follow their direct opponents everywhere"", ""score"": 0.057}]",14,5,7,2,35.7,1.14,0.86,45.4,12.7,4.1,0.92,1.21,4.5,2.0,0.2,14.8,35.7,50.0,42.9,64.3,35.7,0.6,0.4,144,FC Viktoria Plzeň
413,Martin O'Neill,M. O'Neill,Northern Ireland,4-3-3,"{'3-4-3': 2, '4-3-3': 24, '4-4-2': 2, '3-4-1-2': 1, '3-4-2-1': 4, '4-2-3-1': 13}",balanced,neutral,0.6172267576435311,mid,"[{""rank"": 1, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.083}, {""rank"": 2, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.078}, {""rank"": 3, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.073}, {""rank"": 4, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.066}]",46,26,8,12,56.5,1.67,1.2,61.86,14.36,5.09,1.94,1.12,6.16,1.67,0.07,11.64,34.8,54.3,63.0,78.3,19.6,1.11,0.63,132,Celtic
885,Martin Paterson,M. Paterson,Northern Ireland,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1437,Notts County
352,Martín Perelman,M. Perelman,Argentina,4-4-2,"{'4-3-3': 1, '4-4-2': 9, '5-3-2': 3, '3-4-1-2': 1, '3-4-2-1': 1, '4-2-2-2': 1, '4-2-3-1': 4}",balanced,neutral,0.21239420795248154,mid,"[{""rank"": 1, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.149}, {""rank"": 2, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.064}, {""rank"": 3, ""code"": ""counter"", ""name"": ""Counter-Attack"", ""category"": ""counter"", ""emoji"": ""⚡"", ""description"": ""Absorb pressure, strike fast on the break"", ""score"": 0.063}, {""rank"": 4, ""code"": ""vibes_fc"", ""name"": ""Vibes FC"", ""category"": ""fan"", ""emoji"": ""✨"", ""description"": ""Minimal structure, individual freedom"", ""score"": 0.058}]",45,16,12,17,35.6,1.69,1.84,47.09,14.76,5.33,1.6,1.62,4.38,2.6,0.1,10.47,17.8,73.3,73.3,84.4,17.8,0.6,1.5,280,Orlando City SC
209,Martin Varini,M. Varini,Uruguay,3-1-4-2,"{'3-4-3': 1, '4-4-2': 4, '5-3-2': 3, '3-1-4-2': 6, '3-4-1-2': 3, '3-4-2-1': 5, '3-5-1-1': 1, '4-1-4-1': 4, '4-2-3-1': 2, '4-3-1-2': 1, '4-4-1-1': 1}",balanced,neutral,0.5490214849810913,high,"[{""rank"": 1, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.07}, {""rank"": 2, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.062}, {""rank"": 3, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.061}, {""rank"": 4, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.047}]",34,9,8,17,26.5,1.26,1.68,49.5,13.97,4.29,1.13,1.45,4.85,2.0,0.29,13.56,11.8,61.8,55.9,79.4,32.4,0.47,0.71,311,Club Necaxa
383,Marvin Bartley,M. Bartley,Scotland,4-2-3-1,"{'3-4-3': 1, '3-5-2': 6, '4-3-3': 7, '5-4-1': 2, '3-1-4-2': 1, '3-4-1-2': 1, '3-4-2-1': 2, '3-5-1-1': 1, '4-2-3-1': 13}",balanced,neutral,0.44767396513699753,high,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.295}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.109}, {""rank"": 3, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.056}, {""rank"": 4, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.049}]",34,2,13,19,5.9,1.09,1.94,43.97,9.32,3.21,1.04,1.9,4.41,2.1,0.24,13.35,8.8,67.6,61.8,85.3,29.4,0.43,1.1,224,Livingston
1081,Marvin Esor,M. Esor,Mozambique,,{},defensive,neutral,,,[],3,1,1,1,33.3,1.33,0.67,,,,,,,1.33,0.33,,33.3,33.3,33.3,33.3,66.7,1.0,0.33,1643,Bassin d'Arcachon
1342,Masaru Okita,M. Okita,Japan,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1995,Thespa Gunma
1341,Masashi Oguro,M. Oguro,Japan,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1993,Nara Club
1347,Masateru Tsujita,M. Tsujita,Japan,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,2001,Zweigen Kanazawa
1317,Masato Harasaki,M. Harasaki,Japan,3-4-3,{'3-4-3': 2},attacking,soft,,,[],3,2,0,1,66.7,2.67,0.67,,,,,,,0.67,0.0,,66.7,33.3,66.7,100.0,0.0,1.33,0.67,1960,ReinMeer Aomori FC
1374,Masato Hayashi,M. Hayashi,,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1947,Mito Hollyhock
483,Massimiliano Allegri,M. Allegri,Italy,3-5-2,"{'3-5-2': 30, '4-3-3': 1, '3-1-4-2': 1, '3-4-2-1': 2}",defensive,neutral,0.3138402617327457,mid,"[{""rank"": 1, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.076}, {""rank"": 2, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.073}, {""rank"": 3, ""code"": ""no_midfield"", ""name"": ""No Midfield Just Vibes"", ""category"": ""fan"", ""emoji"": ""🚀"", ""description"": ""Bypass midfield entirely, defend and attack direct"", ""score"": 0.067}, {""rank"": 4, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.064}]",37,21,10,6,56.8,1.43,0.76,52.38,13.03,4.26,1.51,1.03,4.21,1.4,0.08,9.5,45.9,40.5,40.5,62.2,18.9,0.48,0.4,63,Milan
1021,Massimiliano Alvini,M. Alvini,Italy,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1277,Frosinone
995,Máté Pinezits,M. Pinezits,Hungary,,{},attacking,soft,,,[],3,2,0,1,66.7,4.33,1.33,,,,,,,0.33,0.0,,0.0,100.0,100.0,100.0,0.0,2.33,1.0,1555,MTK Budapest
455,Mateusz Stolarski,M. Stolarski,Poland,4-1-4-1,"{'4-3-3': 8, '4-1-4-1': 19}",balanced,neutral,0.6421962863318603,mid,"[{""rank"": 1, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.097}, {""rank"": 2, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.086}, {""rank"": 3, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.076}, {""rank"": 4, ""code"": ""man_press"", ""name"": ""Man-Oriented Press"", ""category"": ""pressing"", ""emoji"": ""🎯"", ""description"": ""Players follow their direct opponents everywhere"", ""score"": 0.069}]",31,9,13,9,29.0,1.26,1.45,51.58,10.33,3.83,1.25,1.74,4.92,2.56,0.0,14.0,25.8,61.3,45.2,77.4,22.6,0.81,0.69,431,Motor Lublin
1150,Mathieu Chabert,M. Chabert,France,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1778,AS Cannes
185,Matt Bloomfield,M. Bloomfield,England,4-2-3-1,"{'4-4-2': 7, '5-3-2': 1, '5-4-1': 4, '3-4-1-2': 1, '3-4-2-1': 4, '4-1-4-1': 3, '4-2-3-1': 25}",defensive,neutral,0.49203226646970105,mid,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.161}, {""rank"": 2, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.108}, {""rank"": 3, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.093}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.06}]",49,12,15,22,24.5,0.96,1.33,40.2,11.87,3.41,1.11,1.25,4.04,2.0,0.0,10.85,18.4,51.0,44.9,65.3,40.8,0.48,0.77,211,Oxford United
281,Matthias Jaissle,M. Jaissle,Germany,4-2-3-1,"{'4-3-3': 5, '4-4-2': 8, '3-4-2-1': 1, '4-1-4-1': 3, '4-2-3-1': 11}",attacking,neutral,0.7516931105484175,mid,"[{""rank"": 1, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.077}, {""rank"": 2, ""code"": ""counter"", ""name"": ""Counter-Attack"", ""category"": ""counter"", ""emoji"": ""⚡"", ""description"": ""Absorb pressure, strike fast on the break"", ""score"": 0.076}, {""rank"": 3, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.074}, {""rank"": 4, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.067}]",28,20,6,2,71.4,1.96,0.71,49.36,12.93,5.21,1.72,0.96,5.96,2.47,0.11,14.89,53.6,46.4,46.4,67.9,7.1,0.89,0.42,258,Al-Ahli
273,Mattia Croci-Torti,M. Croci-Torti,Switzerland,4-2-3-1,"{'3-4-3': 4, '3-5-2': 2, '4-4-2': 1, '3-1-4-2': 1, '3-4-1-2': 3, '3-4-2-1': 6, '4-1-4-1': 2, '4-2-3-1': 10, '4-3-2-1': 1, '4-4-1-1': 3}",balanced,neutral,0.5733245693808632,high,"[{""rank"": 1, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.089}, {""rank"": 2, ""code"": ""no_midfield"", ""name"": ""No Midfield Just Vibes"", ""category"": ""fan"", ""emoji"": ""🚀"", ""description"": ""Bypass midfield entirely, defend and attack direct"", ""score"": 0.085}, {""rank"": 3, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.066}, {""rank"": 4, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.058}]",36,17,11,8,47.2,1.42,1.06,56.76,12.91,4.5,1.46,1.39,3.88,2.35,0.05,12.21,33.3,58.3,41.7,66.7,16.7,0.75,0.4,254,FC Lugano
894,Matt Lawlor,M. Lawlor,England,,{},balanced,soft,,,[],4,1,2,1,25.0,1.5,1.5,,,,,,,1.25,0.0,,0.0,75.0,75.0,75.0,25.0,0.5,0.5,1444,Fleetwood Town
893,Matt Taylor,M. Taylor,England,,{},attacking,neutral,,,[],4,2,0,2,50.0,1.75,3.0,,,,,,,2.5,0.0,,50.0,25.0,50.0,100.0,25.0,0.75,1.25,1443,Exeter City
296,Matt Wells,M. Wells,England,4-2-3-1,"{'3-4-3': 2, '4-3-3': 3, '4-4-2': 1, '5-4-1': 1, '4-1-4-1': 1, '4-2-3-1': 10}",balanced,neutral,0.32605039537697367,mid,"[{""rank"": 1, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.061}, {""rank"": 2, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.048}, {""rank"": 3, ""code"": ""vibes_fc"", ""name"": ""Vibes FC"", ""category"": ""fan"", ""emoji"": ""✨"", ""description"": ""Minimal structure, individual freedom"", ""score"": 0.047}, {""rank"": 4, ""code"": ""moments_fc"", ""name"": ""Moments FC"", ""category"": ""fan"", ""emoji"": ""⭐"", ""description"": ""Relies entirely on individual star brilliance"", ""score"": 0.045}]",44,15,9,20,34.1,1.5,1.68,47.82,11.95,4.27,1.53,1.66,4.84,2.6,0.1,11.07,20.5,56.8,61.4,84.1,27.3,0.8,0.8,303,Colorado Rapids
992,Matyas Czuczi,M. Czuczi,Hungary,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1551,Kozármisleny FC
400,Maurice Steijn,M. Steijn,Netherlands,4-2-3-1,"{'4-3-3': 6, '3-4-1-2': 1, '4-2-2-2': 1, '4-2-3-1': 22, '4-4-1-1': 1}",balanced,neutral,0.44983391922594634,mid,"[{""rank"": 1, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.141}, {""rank"": 2, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.068}, {""rank"": 3, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.063}, {""rank"": 4, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.059}]",31,12,6,13,38.7,1.16,1.71,47.16,12.53,4.5,1.31,1.54,4.43,2.06,0.0,9.16,35.5,41.9,48.4,74.2,25.8,0.39,0.5,176,Sparta Rotterdam
118,Mauricio Barbieri,M. Barbieri,Brazil,3-4-2-1,"{'3-4-3': 4, '4-4-2': 7, '4-5-1': 1, '5-4-1': 5, '3-4-1-2': 2, '3-4-2-1': 8, '4-1-4-1': 2, '4-2-3-1': 1, '4-4-1-1': 3}",balanced,neutral,0.4346509970628696,mid,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.211}, {""rank"": 2, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.149}, {""rank"": 3, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.079}, {""rank"": 4, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.072}]",48,14,10,24,29.2,1.02,1.56,44.17,11.07,3.81,1.0,1.44,4.11,1.83,0.08,16.04,27.1,39.6,43.8,77.1,37.5,0.67,0.5,156,Juventude
431,Maurício Dulac,M. Dulac,Brazil,4-4-2,"{'3-4-3': 1, '3-5-2': 1, '4-3-3': 4, '4-4-2': 6, '4-5-1': 1, '5-3-2': 2, '5-4-1': 5, '3-4-1-2': 1, '4-1-4-1': 4, '4-2-3-1': 4}",balanced,neutral,0.2880882135793349,mid,"[{""rank"": 1, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.121}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.116}, {""rank"": 3, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.082}, {""rank"": 4, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.068}]",29,5,8,16,17.2,1.03,1.86,42.28,11.9,3.76,1.47,1.77,5.14,2.0,0.05,12.72,6.9,69.0,51.7,86.2,24.1,0.4,0.8,263,Al-Riyadh
514,Mauricio Pellegrino,M. Pellegrino,Argentina,4-2-3-1,{'4-2-3-1': 1},defensive,hard,,,[],1,0,0,1,0.0,0.0,1.0,56.0,6.0,2.0,0.34,0.47,8.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,785,CA Lanús
122,Mauricio Pochettino,M. Pochettino,Argentina,4-2-3-1,"{'4-3-3': 1, '4-2-3-1': 1}",balanced,soft,,,[],2,0,0,2,0.0,1.0,3.5,45.5,11.5,4.0,,,3.5,1.5,0.0,13.0,0.0,50.0,50.0,100.0,50.0,0.5,1.0,457,USA
521,Mauricio Soria,M. Soria,Bolivia,3-4-1-2,{'3-4-1-2': 3},attacking,hard,,,[],3,1,1,1,33.3,2.0,1.33,60.33,15.33,5.67,1.8,1.25,4.0,3.67,0.0,15.67,33.3,66.7,66.7,100.0,0.0,0.33,0.67,754,Blooming
678,Mauril Njoya,M. Njoya,Cameroon,4-2-3-1,"{'4-3-3': 3, '4-4-2': 1, '4-2-3-1': 4}",defensive,soft,0.45586003847472506,high,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.4}, {""rank"": 2, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.189}, {""rank"": 3, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.074}, {""rank"": 4, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.055}]",12,7,3,2,58.3,1.42,0.5,33.6,10.2,2.4,0.72,1.44,4.0,1.27,0.0,16.4,66.7,16.7,25.0,66.7,33.3,0.82,0.18,592,Stade Malien
313,Maurizio Sarri,M. Sarri,Italy,4-3-3,"{'4-3-3': 33, '4-2-3-1': 2}",balanced,neutral,0.20067478654313414,mid,"[{""rank"": 1, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.086}, {""rank"": 2, ""code"": ""no_midfield"", ""name"": ""No Midfield Just Vibes"", ""category"": ""fan"", ""emoji"": ""🚀"", ""description"": ""Bypass midfield entirely, defend and attack direct"", ""score"": 0.078}, {""rank"": 3, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.07}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.057}]",38,13,15,10,34.2,1.11,0.97,49.97,10.7,3.89,1.13,1.22,3.62,2.15,0.19,10.14,42.1,31.6,26.3,63.2,39.5,0.19,0.46,70,Lazio
